충전소ID,충전소명,충전소주소,위도,경도
5424,호법면 체육지원센터,경기도 이천시 호법면 주박리 546,37.21549466,127.4074356
5426,자연학습공원 공영주차장,경기도 의왕시 월암동 543-3,37.30683772,126.9530298
5427,근로복지공단 안산병원 주차장,경기도 안산시 상록구 일동 95,37.31701388,126.8743919
5428,(고속도로)용인휴게소 강릉방향,경기도 용인시 처인구 고림동 12-6,37.24548859,127.2432776
5429,(고속도로)용인휴게소 인천방향,경기도 용인시 처인구 고림동 81-2,37.24791663,127.2389855
5430,(고속도로)여주휴게소 강릉방향,경기도 여주시 가남읍 본두리 677-2,37.2394531,127.5702242
5415,의신면사무소,전라남도 진도군 의신면 돈지리 308-1,34.43932257,126.2835011
5416,광주시보건소,경기도 광주시 경안동 115,37.41644533,127.2503366
5417,광주시 청소년수련관,경기도 광주시 태전동 7-10,37.38492296,127.235668
5418,회진 해양낚시공원,전라남도 장흥군 회진면 대리 115-12,34.47010644,126.9766131
5411,수문랜드캠핑장,전라남도 장흥군 안양면 수문리 142-33,34.63440694,127.0331374
5412,구리 제7공영주차장,경기도 구리시 토평동 977,37.58960239,127.1483503
5413,구리 제9 공영주차장,경기도 구리시 수택동 436,37.59579698,127.1407674
5414,장평면행정복지센터,전라남도 장흥군 장평면 용강리 27-1,34.77348432,126.9752948
5409,의정부1동 공영주차장,경기도 의정부시 의정부동 232-40,37.74814317,127.048799
5410,고산지구 제2공영주차장,경기도 의정부시 고산동 471-1,37.72912968,127.1051817
5406,광적농협 경제사업장,경기도 양주시 광적면 석우리 376-2,37.83097669,126.9782924
5403,황연동행정복지센터,강원도 태백시 황지동 274-735,37.17866892,128.9867396
5400,청평소방서,경기도 가평군 청평면 하천리 284-5,37.753459,127.434188
5401,조종소방서,경기도 가평군 조종면 현리 413-20,37.816077,127.349637
5402,청평호반문화체육센터,경기도 가평군 청평면 청평리 333-13,37.739202,127.424343
5399,인천보훈병원,인천광역시 미추홀구 용현동 450-5,37.45568469,126.6522546
5395,춘천사회혁신파크,강원도 춘천시 효자동 303-14,37.86440101,127.7356536
5396,오남 제1 공영주차장,경기도 남양주시 오남읍 양지로 176-9 (오남리),37.6935,127.2
5397,진접 제2 공영주차장,경기도 남양주시 진접읍 팔야리 792,37.74544,127.2023
5398,진건 제4 공영주차장,경기도 남양주시 진건읍 사능리 590-6,37.65047326,127.1790528
5392,전곡선사박물관,경기도 연천군 전곡읍 전곡리 163-1,38.01178,127.0672
5393,황지리마을회관,경기도 연천군 군남면 남계리 30-1,38.026635,127.046701
5394,고대산자연휴양림,경기도 연천군 신서면 대광리 산 25-1,38.211061,127.150663
5387,퇴계원종합행정타운,경기도 남양주시 퇴계원읍 퇴계원리 221-3,37.6493332,127.14467
5388,퇴계원제4공영주차장,경기도 남양주시 퇴계원읍 퇴계원리 229-4,37.64888,127.14563
5389,부방유통,경기도 안양시 동안구 비산동 411-8,37.39848578,126.9353255
5390,성결대학교,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",37.38020859,126.9287078
5391,약산골식당,경기도 안성시 인지동 461,37.00488588,127.2659706
5386,(고속도로)칠서휴게소 양평방향,경상남도 함안군 칠서면 계내리 29,35.37143928,128.4967081
5385,춘천바이오산업진흥원,강원도 춘천시 후평동 198-53,37.89297651,127.7442113
5378,고사리 문화관광,강원도 인제군 인제읍 고사리 204-11,38.01039786,128.2390555
5379,하늘내린도리안,강원도 인제군 남면 남전리 1105,38.00141812,128.1626594
5380,서화체육공원,강원도 인제군 서화면 천도리 443-3,38.2296447,128.2072977
5381,원통 생활체육공원,강원도 인제군 북면 원통리 626,38.124071,128.196138
5382,귀둔출장소,강원도 인제군 인제읍 귀둔리 644-6,38.01641996,128.3661128
5383,북면 행정복지센터,강원도 인제군 북면 원통리 658-3,38.12499438,128.2046939
5384,인제군청,강원도 인제군 인제읍 상동리 349-6,38.06961428,128.1702583
5376,군위한전 전기차충전소 급속 100kw,경상북도 군위군 군위읍 서부리 420-5,36.23822862,128.5663696
5377,인제군 보건소,강원도 인제군 인제읍 남북리 789-1,38.06336855,128.1687612
5374,대룡리 공영주차장,인천광역시 강화군 교동면 대룡리 1111-7,37.78176488,126.2785781
5375,장전역,부산광역시 금정구 장전동 242,35.23903912,129.0880862
5372,(고속도로)산청휴게소 대전방향,경상남도 산청군 단성면 방목리 산 71-6,35.33300147,127.9391469
5373,(고속도로)산청휴게소 통영방향,경상남도 산청군 단성면 방목리 산 66-1,35.33297087,127.9372823
5370,고성군 버스터미널 공영주차장,경상남도 고성군 고성읍 송학리 416-2,34.9816104,128.3267674
5371,고성군 화물자동차 공영주차장,경상남도 고성군 고성읍 율대리 149-12,34.96664136,128.352357
5369,경상남도안전체험관,경상남도 합천군 용주면 고품리 910-210,35.5538666,128.1135274
5368,백구면행정복지센터,전라북도 김제시 백구면 반월리 311-2,35.89081776,126.9674153
5366,호남119 특수구조대,전라남도 화순군 이양면 율계리 861,34.87337229,126.994916
5367,무등산국립공원(도원야영장),전라남도 화순군 이서면 영평리 850,35.11121681,127.0283326
5362,봉성면 문화복지센터,경상북도 봉화군 봉성면 봉성리 374-3,36.88354856,128.8175512
5363,백두대간수목원1,경상북도 봉화군 춘양면 서벽리 485,37.00861404,128.8301693
5364,백두대간수목원2,경상북도 봉화군 춘양면 서벽리 485,37.00856221,128.8303169
5365,백두대간수목원3,경상북도 봉화군 춘양면 서벽리 1396,37.00666482,128.8052339
5361,송파도서관,서울특별시 송파구 오금동 51,37.5010097,127.134043
5353,강동아트센터(강동문화재단),서울특별시 강동구 상일동 477,37.551183,127.1573277
5354,묘도동 주민센터 충전설비,전라남도 여수시 묘도동 915-1,34.87469324,127.7097667
5355,학동 수자원공사 공영주차장,전라남도 여수시 학동 180,34.7572894,127.6647371
5356,학동 등기소 공영주차장,전라남도 여수시 학동 96-4,34.75954272,127.6655934
5357,남양주제1청사 주차장,경기도 남양주시 금곡동 185-10,37.63576571,127.2164632
5358,다산생태공원 제1공영주차장,경기도 남양주시 조안면 능내리 56-32,37.51410293,127.2985728
5359,남늘을택시쉼터,경기도 남양주시 호평동 546-6,37.65436983,127.2382465
5360,팔당역 공영주차장,경기도 남양주시 와부읍 팔당리 243-9,37.54596188,127.2448872
5351,(고속도로)외동휴게소 울산방면,경상북도 경주시 외동읍 석계리 산 231-6,35.67255311,129.2853912
5352,(고속도로)외동휴게소 포항방면,경상북도 경주시 외동읍 석계리 970,35.67271468,129.2884771
5350,물야면사무소,경상북도 봉화군 물야면 오록리 429-4,36.97508799,128.7358688
5348,소사로5번길 공영주차장,경상남도 창원시 진해구 소사동 205-146,35.12571465,128.7811992
5349,웅동51번길 공영주차장,경상남도 창원시 진해구 마천동 129-5,35.1257528,128.7828948
5344,(고속도로)진영휴게소 순천방향,경상남도 김해시 진영읍 우동리 295,35.28007616,128.716118
5345,(고속도로)통도사휴게소 부산방향,경상남도 양산시 하북면 순지리 89-5,35.48854464,129.0914304
5346,(고속도로)양산휴게소 서울방면,경상남도 양산시 동면 내송리 산 86-6,35.32325845,129.0557865
5347,(고속도로)언양휴게소 서울방면,울산광역시 울주군 언양읍 반곡리 898-9,35.59873908,129.1415373
5327,학다리고등학교,전라남도 함평군 함평읍 내교리 518,35.06079581,126.5149005
5328,함평교육지원청,전라남도 함평군 함평읍 기각리 373-34,35.06716254,126.5219258
5329,소이면 행정복지센터,충청북도 음성군 소이면 대장리 145-3,36.92346762,127.7575278
5330,월악산 선착장,충청북도 충주시 살미면 신당리 15,36.91345139,128.0677754
5331,국립해양 문화재연구소,전라남도 목포시 용해동 8,34.7932551,126.4121038
5332,목포생활환경관리센터,전라남도 목포시 대양동 산 94-5,34.83060892,126.4091048
5333,국민건강보험공단,전라남도 목포시 석현동 1175-6,34.8166458,126.4257322
5334,녹색에너지연구원,전라남도 목포시 석현동 1175-4,34.81507,126.426969
5335,전남여성가족재단,전라남도 무안군 삼향읍 남악리 1442,34.8174459,126.4659421
5336,석곡농공단지,전라남도 곡성군 석곡면 연반리 694-1,35.16106605,127.2504505
5337,죽곡면사무소,전라남도 곡성군 죽곡면 태평리 394-13,35.151263,127.319397
5338,곡성금호타이어 사원아파트,전라남도 곡성군 입면 송전리 1049-7,35.30557052,127.1852586
5339,하동군 보건소,경상남도 하동군 하동읍 읍내리 149-1,35.06627523,127.7517645
5340,하동군 소방서,경상남도 하동군 금성면 궁항리 348-1,34.97759708,127.796074
5341,국민건강보험공단(하동남해지사),경상남도 하동군 하동읍 광평리 290-11,35.06514686,127.7489409
5342,하동군 편백 자연휴양림,경상남도 하동군 옥종면 위태리 산 281-3,35.18713132,127.8400288
5343,하동군 녹차연구소,경상남도 하동군 화개면 부춘리 539,35.16971604,127.6453027
5317,무안국제공항,전라남도 무안군 망운면 피서리 1065,34.99471537,126.3888743
5318,평창소방서,강원도 평창군 평창읍 후평리 737,37.37806895,128.3894733
5319,평창군어린이급식관리지원센터,강원도 평창군 평창읍 종부리 508-181,37.36100332,128.3884531
5320,평창교육지원청,강원도 평창군 평창읍 중리 240,37.36905242,128.4007562
5321,평창군농업기술센터,강원도 평창군 평창읍 여만리 357-6,37.37801067,128.3951876
5322,평창군보건의료원,강원도 평창군 평창읍 하리 233,37.36908418,128.3906226
5323,대화면문화체육관,강원도 평창군 대화면 대화리 978-1,37.49885443,128.4574749
5324,더위사냥축제장,강원도 평창군 대화면 대화리 1150-3,37.50307215,128.4506025
5325,한국농어촌공사 영광지사,전라남도 영광군 영광읍 신하리 329,35.27442722,126.4922879
5326,국민건강보험공단,경상남도 거창군 거창읍 대동리 983-1,35.69356784,127.9206522
5313,양구인문학박물관,강원도 양구군 양구읍 동수리 100-1,38.12195522,127.9812864
5314,국토정중앙전문대,강원도 양구군 국토정중앙면 도촌리 96-5,38.06887825,128.0298989
5315,순천만습지주차장,전라남도 순천시 대대동 162-2,34.8870514,127.5087194
5316,승마공원,경상남도 함안군 가야읍 신음리 827-1,35.25019395,128.3924496
5311,(고속도로)현풍휴게소 대구방면,대구광역시 달성군 현풍읍 성하리 716,35.70181894,128.4381535
5312,(고속도로)현풍휴게소 창원방면,대구광역시 달성군 현풍읍 성하리 272,35.70173319,128.4353347
5305,명덕호수공원 공영주차장,울산광역시 동구 전하동 290-52,35.51869779,129.4273085
5306,차이나타운 공영주차장,부산광역시 동구 초량동 544-4,35.11526663,129.0376065
5307,수정1동 공영주차장,부산광역시 동구 수정동 1043-60,35.12486645,129.0389397
5308,수정공원상로 제1노상주차장,부산광역시 동구 수정동 1178-47,35.12838204,129.0379415
5309,남부건설본부,부산광역시 서구 토성동1가 29,35.09861108,129.0238692
5310,축산물시장 공영주차장,인천광역시 서구 가좌동 481-2,37.47822638,126.6874431
5302,해남군청 전기차충전소,전라남도 해남군 해남읍 성내리 4,34.5733608,126.59706
5293,논현택지 5공영주차장,인천광역시 남동구 논현동 628-2,37.4025174,126.7236515
5294,구월1동 행정복지센터,인천광역시 남동구 구월동 1484,37.44757992,126.7125351
5295,홈플러스 인천연수점,인천광역시 연수구 동춘동 926,37.40590623,126.6836104
5296,sk셀프남동공단주유소,인천광역시 남동구 논현동 444,37.40735734,126.7002163
5297,만부마을공영주차장,인천광역시 남동구 만수동 1,37.466888,126.7394945
5298,연수보건소,인천광역시 연수구 청학동 465-4,37.41913168,126.6711546
5299,동춘동 공영주차장,인천광역시 연수구 동춘동 935-1,37.40769296,126.6713929
5300,논현택지 3공영주차장,인천광역시 남동구 논현동 628-1,37.40247909,126.7236431
5301,통복공영주차장,경기도 평택시 통복동 81-8,36.99703109,127.0878406
5288,농협경주교육원,경상북도 경주시 신평동 235-5,35.842473,129.2894201
5290,포항산업과학연구원 동편주차장,경상북도 포항시 남구 효자동 산 32,36.01081239,129.3244304
5291,포항산업과학연구원 철제주차장,경상북도 포항시 남구 효자동 산 32,36.009437,129.322905
5285,능평도서관,경기도 광주시 오포읍 능평리 318-1,37.350377,127.166874
5286,초월도서관,경기도 광주시 초월읍 대쌍령리 253-15,37.38751868,127.2913327
5287,겸면농공단지,전라남도 곡성군 겸면 마전리 1228,35.2810764,127.1615436
5284,영등포구민회관,서울특별시 영등포구 당산동3가 3,37.52614259,126.9000284
5278,백석천 지하1 공영주차장,경기도 의정부시 의정부동 489,37.73761767,127.0361027
5279,가능동제3공영주차장,경기도 의정부시 가능동 781,37.74685793,127.033289
5280,백석천 지하2 공영주차장,경기도 의정부시 의정부동 488,37.7385615,127.0358677
5281,영석고등학교,경기도 의정부시 용현동 산 33-1,37.73698004,127.0746747
5282,감동보금자리요양원,경기도 양주시 백석읍 가업리 14-73,37.79222486,126.9821497
